Date_time,RS,VEL,TMP,HUM
2017-02-21 01:00:00,0.0,0.61,10.84,91.43
2017-02-21 02:00:00,0.0,0.37,10.83,91.18
2017-02-21 03:00:00,0.0,0.83,10.76,89.77
2017-02-21 04:00:00,0.0,0.93,10.57,89.27
2017-02-21 05:00:00,0.0,1.24,10.77,87.63
2017-02-21 06:00:00,11.92,0.69,11.16,85.4
2017-02-21 07:00:00,180.79,0.53,12.21,80.75
2017-02-21 08:00:00,395.54,0.47,15.15,66.78
2017-02-21 09:00:00,722.23,1.2,16.02,63.86
2017-02-21 10:00:00,740.02,0.58,18.13,51.11
2017-02-21 11:00:00,207.48,1.77,16.47,58.51
2017-02-21 12:00:00,817.54,2.49,17.54,56.56
2017-02-21 13:00:00,425.26,3.85,16.17,61.75
2017-02-21 14:00:00,727.01,3.72,16.51,63.13
2017-02-21 15:00:00,251.17,3.59,15.56,67.42
2017-02-21 16:00:00,96.69,2.79,14.52,73.49
2017-02-21 17:00:00,80.94,1.65,15.09,69.47
2017-02-21 18:00:00,0.0,1.68,14.1,76.37
2017-02-21 19:00:00,0.0,0.89,13.65,79.51
2017-02-21 20:00:00,0.0,0.42,13.32,81.46
2017-02-21 21:00:00,0.0,1.64,12.66,85.41
2017-02-21 22:00:00,0.0,1.48,11.86,86.99
2017-02-21 23:00:00,0.0,1.65,10.86,83.39
2017-02-22 00:00:00,0.0,1.91,10.88,83.14
2017-02-22 01:00:00,0.0,1.97,10.65,81.15
2017-02-22 02:00:00,0.0,1.44,10.26,87.52
2017-02-22 03:00:00,0.0,0.72,10.61,87.01
2017-02-22 04:00:00,0.0,0.65,10.73,86.12
2017-02-22 05:00:00,0.0,0.47,10.67,87.54
2017-02-22 06:00:00,0.0,0.31,10.6,88.8
2017-02-22 07:00:00,27.41,0.2,10.8,86.67
2017-02-22 08:00:00,88.67,0.75,11.03,85.02
2017-02-22 09:00:00,130.34,1.84,11.18,83.74
2017-02-22 10:00:00,198.71,1.27,11.84,83.15
2017-02-22 11:00:00,169.7,2.06,12.09,81.9
2017-02-22 12:00:00,269.58,1.79,12.5,80.21
2017-02-22 13:00:00,197.3,1.61,12.54,80.17
2017-02-22 14:00:00,189.73,2.28,12.5,80.01
2017-02-22 15:00:00,76.76,1.85,11.73,83.72
2017-02-22 16:00:00,41.5,2.04,10.87,86.68
2017-02-22 17:00:00,34.33,1.53,10.54,86.78
2017-02-22 18:00:00,0.0,1.67,10.13,83.75
2017-02-22 19:00:00,0.0,0.76,10.28,86.13
2017-02-22 20:00:00,0.0,0.97,10.52,86.76
2017-02-22 21:00:00,0.0,1.07,10.7,86.71
2017-02-22 22:00:00,0.0,1.2,10.82,85.65
2017-02-22 23:00:00,0.0,0.82,10.93,85.4
2017-02-23 00:00:00,0.0,0.49,10.83,85.73
2017-02-23 01:00:00,0.0,0.42,10.9,86.65
2017-02-23 02:00:00,0.0,0.65,10.84,86.83
2017-02-23 03:00:00,0.0,0.62,10.59,87.21
2017-02-23 04:00:00,0.0,0.39,10.71,86.5
2017-02-23 05:00:00,0.0,0.57,10.73,87.75
2017-02-23 06:00:00,11.76,0.7,10.84,87.35
2017-02-23 07:00:00,119.02,0.73,11.65,84.2
2017-02-23 08:00:00,333.18,0.75,13.65,72.83
2017-02-23 09:00:00,537.84,1.3,15.58,62.4
2017-02-23 10:00:00,743.76,1.27,15.99,62.49
2017-02-23 11:00:00,815.55,0.7,17.1,58.4
2017-02-23 12:00:00,56.23,2.36,14.43,69.16
2017-02-23 13:00:00,150.55,1.72,14.32,69.97
2017-02-23 14:00:00,174.7,2.32,14.15,71.0
2017-02-23 15:00:00,141.9,2.55,13.11,79.24
2017-02-23 16:00:00,177.06,1.98,13.15,76.38
2017-02-23 17:00:00,119.66,1.85,13.79,71.93
2017-02-23 18:00:00,7.97,1.45,13.08,78.11
2017-02-23 19:00:00,0.0,1.36,12.55,84.23
2017-02-23 20:00:00,0.0,0.93,12.49,82.91
2017-02-23 21:00:00,0.0,1.24,12.17,86.09
2017-02-23 22:00:00,0.0,0.79,11.84,88.84
2017-02-23 23:00:00,0.0,1.2,11.52,88.0
2017-02-24 00:00:00,0.0,1.37,11.18,89.82
2017-02-24 01:00:00,0.0,0.55,11.14,90.53
2017-02-24 02:00:00,0.0,1.31,10.79,92.42
2017-02-24 03:00:00,0.0,0.96,10.73,91.43
2017-02-24 04:00:00,0.0,0.55,10.48,91.05
2017-02-24 05:00:00,0.0,0.47,10.74,90.81
2017-02-24 06:00:00,9.24,0.55,10.82,91.54
2017-02-24 07:00:00,54.57,0.77,10.98,91.08
2017-02-24 08:00:00,95.39,0.23,11.35,90.72
2017-02-24 09:00:00,349.42,0.4,13.05,77.95
2017-02-24 10:00:00,972.77,0.92,16.13,61.65
2017-02-24 11:00:00,945.08,1.8,16.61,65.23
2017-02-24 12:00:00,700.59,2.18,17.19,63.75
2017-02-24 13:00:00,583.34,1.46,16.42,65.15
2017-02-24 14:00:00,372.92,2.97,14.81,71.47
2017-02-24 15:00:00,110.13,2.85,14.54,73.1
2017-02-24 16:00:00,54.69,2.69,13.73,76.74
2017-02-24 17:00:00,19.34,2.85,12.38,84.26
2017-02-24 18:00:00,7.51,1.52,12.1,86.73
2017-02-24 19:00:00,0.0,1.23,12.53,83.16
2017-02-24 20:00:00,0.0,0.73,12.63,83.27
2017-02-24 21:00:00,0.0,1.29,12.1,87.33
2017-02-24 22:00:00,0.0,0.28,12.28,84.61
2017-02-24 23:00:00,0.0,0.68,11.94,89.5
2017-02-25 00:00:00,0.0,1.56,11.83,88.22
2017-02-25 01:00:00,0.0,0.8,11.77,86.01
2017-02-25 02:00:00,0.0,0.84,11.51,87.06
2017-02-25 03:00:00,0.0,0.38,11.25,89.96
2017-02-25 04:00:00,0.0,0.88,11.06,91.02
2017-02-25 05:00:00,0.0,1.19,10.5,91.34
2017-02-25 06:00:00,0.0,0.9,10.09,90.75
2017-02-25 07:00:00,35.21,1.62,9.87,90.9
2017-02-25 08:00:00,143.92,0.58,9.97,91.37
2017-02-25 09:00:00,415.39,1.4,12.1,82.11
2017-02-25 10:00:00,474.53,1.47,13.27,75.12
2017-02-25 11:00:00,191.77,0.76,13.49,69.77
2017-02-25 12:00:00,257.22,2.2,13.5,66.6
2017-02-25 13:00:00,80.59,2.21,13.01,67.33
2017-02-25 14:00:00,89.53,1.21,12.95,69.12
2017-02-25 15:00:00,63.94,1.27,12.32,76.66
2017-02-25 16:00:00,58.46,0.94,12.12,78.65
2017-02-25 17:00:00,23.97,1.47,11.88,79.4
2017-02-25 18:00:00,0.0,1.24,11.63,81.49
2017-02-25 19:00:00,0.0,0.6,11.2,85.33
2017-02-25 20:00:00,0.0,0.81,10.99,87.59
2017-02-25 21:00:00,0.0,0.3,11.16,86.41
2017-02-25 22:00:00,0.0,0.15,11.29,85.97
2017-02-25 23:00:00,0.0,0.64,11.44,82.93
2017-02-26 00:00:00,0.0,0.6,11.38,83.7
2017-02-26 01:00:00,0.0,0.7,11.2,85.28
2017-02-26 02:00:00,0.0,0.46,11.14,84.86
2017-02-26 03:00:00,0.0,0.98,10.94,87.32
2017-02-26 04:00:00,0.0,1.18,10.81,88.48
2017-02-26 05:00:00,0.0,0.45,10.7,88.43
2017-02-26 06:00:00,7.02,0.91,10.57,89.16
2017-02-26 07:00:00,73.05,1.26,10.78,87.51
2017-02-26 08:00:00,198.6,0.74,11.93,81.03
2017-02-26 09:00:00,137.93,0.65,12.77,74.84
2017-02-26 10:00:00,169.64,0.79,12.89,73.85
2017-02-26 11:00:00,149.29,0.66,13.33,70.86
2017-02-26 12:00:00,101.57,0.91,12.83,72.52
2017-02-26 13:00:00,94.59,1.62,12.76,72.76
2017-02-26 14:00:00,111.94,1.36,12.79,71.73
2017-02-26 15:00:00,191.67,1.19,13.39,69.07
2017-02-26 16:00:00,108.66,1.68,13.49,69.97
2017-02-26 17:00:00,23.08,0.95,12.89,73.42
2017-02-26 18:00:00,0.0,1.17,12.49,75.97
2017-02-26 19:00:00,0.0,1.01,11.98,82.28
2017-02-26 20:00:00,0.0,1.33,11.33,87.89
2017-02-26 21:00:00,0.0,0.87,11.47,84.36
2017-02-26 22:00:00,0.0,0.5,11.37,84.91
2017-02-26 23:00:00,0.0,0.14,11.14,86.29
2017-02-27 00:00:00,0.0,0.29,11.04,86.97
2017-02-27 01:00:00,0.0,1.29,10.91,87.39
2017-02-27 02:00:00,0.0,0.51,10.78,88.99
2017-02-27 03:00:00,0.0,0.54,11.0,87.8
2017-02-27 04:00:00,0.0,0.51,11.01,88.33
2017-02-27 05:00:00,0.0,0.28,10.98,89.15
2017-02-27 06:00:00,0.0,0.71,11.07,87.38
2017-02-27 07:00:00,22.57,1.08,10.99,87.77
2017-02-27 08:00:00,71.71,1.05,10.85,89.45
2017-02-27 09:00:00,234.33,1.03,11.66,87.61
2017-02-27 10:00:00,566.24,0.71,13.82,75.12
2017-02-27 11:00:00,418.06,1.41,14.7,68.68
2017-02-27 12:00:00,475.14,1.32,16.13,63.04
2017-02-27 13:00:00,139.7,0.63,15.02,67.57
2017-02-27 14:00:00,136.73,2.12,12.36,83.21
2017-02-27 15:00:00,291.32,2.18,13.62,78.05
2017-02-27 16:00:00,222.33,2.59,13.8,75.37
2017-02-27 17:00:00,12.61,0.62,12.6,83.51
2017-02-27 18:00:00,0.0,0.88,11.96,86.76
2017-02-27 19:00:00,0.0,0.42,11.93,86.47
2017-02-27 20:00:00,0.0,0.9,11.73,89.01
2017-02-27 21:00:00,0.0,0.71,11.32,91.33
2017-02-27 22:00:00,0.0,1.05,11.28,91.29
2017-02-27 23:00:00,0.0,1.1,11.23,91.98
2017-02-28 00:00:00,0.0,0.69,11.15,92.56
2017-02-28 01:00:00,0.0,0.47,11.16,91.66
2017-02-28 02:00:00,0.0,0.55,11.08,92.03
2017-02-28 03:00:00,0.0,0.76,11.05,92.12
2017-02-28 04:00:00,0.0,0.87,10.98,92.37
2017-02-28 05:00:00,0.0,0.25,11.01,92.48
2017-02-28 06:00:00,7.68,0.69,11.06,91.82
2017-02-28 07:00:00,54.55,0.81,11.2,92.04
2017-02-28 08:00:00,269.7,0.7,12.86,83.62
2017-02-28 09:00:00,351.27,1.07,14.23,74.32
2017-02-28 10:00:00,253.03,1.32,14.39,72.12
2017-02-28 11:00:00,410.72,1.25,14.86,73.12
2017-02-28 12:00:00,528.65,1.8,15.93,68.56
2017-02-28 13:00:00,376.09,0.76,16.02,66.13
2017-02-28 14:00:00,472.27,2.46,15.97,63.68
2017-02-28 15:00:00,225.16,2.46,14.91,68.05
2017-02-28 16:00:00,66.53,2.02,14.66,70.35
2017-02-28 17:00:00,5.78,1.26,13.9,74.45
2017-02-28 18:00:00,0.0,2.41,12.45,84.97
2017-02-28 19:00:00,0.0,1.7,11.94,88.83
2017-02-28 20:00:00,0.0,1.88,11.29,88.25
2017-02-28 21:00:00,0.0,1.5,11.24,84.77
2017-02-28 22:00:00,0.0,1.42,11.0,90.74
2017-02-28 23:00:00,0.0,0.96,11.11,90.15
2017-03-01 00:00:00,0.0,0.9,11.33,89.53
2017-03-01 01:00:00,0.0,0.8,11.3,89.03
2017-03-01 02:00:00,0.0,1.0,11.36,87.54
2017-03-01 03:00:00,0.0,0.92,11.06,88.68
2017-03-01 04:00:00,0.0,0.63,11.01,90.08
2017-03-01 05:00:00,0.0,0.94,10.54,92.55
2017-03-01 06:00:00,9.14,0.98,10.58,93.41
2017-03-01 07:00:00,119.46,0.3,11.6,87.02
2017-03-01 08:00:00,344.97,0.42,13.5,75.43
2017-03-01 09:00:00,456.68,0.49,15.53,65.46
2017-03-01 10:00:00,727.58,1.05,16.38,61.66
2017-03-01 11:00:00,202.77,2.08,15.7,65.65
2017-03-01 12:00:00,708.37,3.2,15.67,66.85
2017-03-01 13:00:00,192.62,2.86,14.46,75.84
2017-03-01 14:00:00,39.45,1.74,12.47,89.03
2017-03-01 15:00:00,34.52,2.13,11.44,92.03
2017-03-01 16:00:00,28.47,0.58,11.67,87.59
2017-03-01 17:00:00,49.5,0.98,11.87,88.02
2017-03-01 18:00:00,5.23,0.68,12.16,83.36
2017-03-01 19:00:00,0.0,1.02,12.12,83.74
2017-03-01 20:00:00,0.0,0.84,12.03,84.07
2017-03-01 21:00:00,0.0,0.98,11.62,86.18
2017-03-01 22:00:00,0.0,0.44,11.52,81.39
2017-03-01 23:00:00,0.0,0.6,11.02,89.97
2017-03-02 00:00:00,0.0,0.39,10.93,91.01
2017-03-02 01:00:00,0.0,1.21,10.92,89.65
2017-03-02 02:00:00,0.0,0.66,11.04,88.17
2017-03-02 03:00:00,0.0,0.63,10.79,88.61
2017-03-02 04:00:00,0.0,1.07,10.04,92.89
2017-03-02 05:00:00,0.0,0.1,9.63,93.91
2017-03-02 06:00:00,6.55,0.77,9.89,94.7
2017-03-02 07:00:00,69.79,1.22,10.41,92.64
2017-03-02 08:00:00,251.09,0.68,11.94,81.86
2017-03-02 09:00:00,506.16,0.75,14.07,69.38
2017-03-02 10:00:00,739.68,2.05,15.25,70.28
2017-03-02 11:00:00,1059.34,1.94,16.68,63.98
2017-03-02 12:00:00,646.63,1.44,17.12,62.32
2017-03-02 13:00:00,135.19,2.39,15.29,68.83
2017-03-02 14:00:00,510.91,2.39,16.11,66.2
2017-03-02 15:00:00,463.8,3.09,16.8,63.8
2017-03-02 16:00:00,290.28,2.41,16.25,66.53
2017-03-02 17:00:00,179.96,1.9,15.71,68.89
2017-03-02 18:00:00,0.0,0.3,14.14,79.06
2017-03-02 19:00:00,0.0,1.29,13.68,81.29
2017-03-02 20:00:00,0.0,1.17,13.29,86.67
2017-03-02 21:00:00,0.0,1.4,12.61,90.18
2017-03-02 22:00:00,0.0,1.63,12.44,91.66
2017-03-02 23:00:00,0.0,0.72,12.71,88.92
2017-03-03 00:00:00,0.0,0.57,12.61,89.61
2017-03-03 01:00:00,0.0,0.48,12.62,88.84
2017-03-03 02:00:00,0.0,0.69,12.49,88.35
2017-03-03 03:00:00,0.0,1.14,12.08,90.87
2017-03-03 04:00:00,0.0,1.44,11.97,90.56
2017-03-03 05:00:00,0.0,1.84,11.74,90.16
2017-03-03 06:00:00,10.73,1.12,11.88,88.66
2017-03-03 07:00:00,62.75,0.76,12.15,87.79
2017-03-03 08:00:00,108.89,1.14,12.56,84.41
2017-03-03 09:00:00,160.43,1.36,13.28,80.71
2017-03-03 10:00:00,541.03,1.62,14.81,72.1
2017-03-03 11:00:00,366.75,2.42,15.88,62.93
2017-03-03 12:00:00,774.48,2.59,16.55,59.08
2017-03-03 13:00:00,864.28,2.29,17.95,51.4
2017-03-03 14:00:00,261.95,2.8,17.47,53.71
2017-03-03 15:00:00,163.88,1.9,16.17,64.4
2017-03-03 16:00:00,185.21,2.85,15.24,69.83
2017-03-03 17:00:00,75.89,1.87,14.61,70.87
2017-03-03 18:00:00,0.0,2.62,13.17,79.26
2017-03-03 19:00:00,0.0,1.88,12.86,81.99
2017-03-03 20:00:00,0.0,0.6,13.06,82.41
2017-03-03 21:00:00,0.0,1.01,12.48,86.6
2017-03-03 22:00:00,0.0,1.26,12.03,88.74
2017-03-03 23:00:00,0.0,1.34,11.73,88.23
2017-03-04 00:00:00,0.0,0.94,11.78,87.5
2017-03-04 01:00:00,0.0,0.39,11.79,82.33
2017-03-04 02:00:00,0.0,0.59,11.18,86.43
2017-03-04 03:00:00,0.0,0.27,10.65,88.17
2017-03-04 04:00:00,0.0,0.29,10.45,88.41
2017-03-04 05:00:00,0.0,1.02,10.54,88.28
2017-03-04 06:00:00,15.95,0.96,10.28,87.22
2017-03-04 07:00:00,132.08,0.99,11.01,83.24
2017-03-04 08:00:00,304.39,0.44,12.81,74.24
2017-03-04 09:00:00,377.23,0.79,15.31,57.23
2017-03-04 10:00:00,537.21,0.9,16.64,51.63
2017-03-04 11:00:00,442.53,0.99,17.37,50.17
2017-03-04 12:00:00,418.85,1.12,17.55,47.31
2017-03-04 13:00:00,536.8,1.65,17.95,52.87
2017-03-04 14:00:00,339.17,2.26,18.17,49.86
2017-03-04 15:00:00,180.35,2.38,17.39,53.58
2017-03-04 16:00:00,262.41,2.79,17.05,54.76
2017-03-04 17:00:00,125.84,2.23,17.15,57.75
2017-03-04 18:00:00,0.0,3.07,15.31,69.3
2017-03-04 19:00:00,0.0,3.3,14.65,69.07
2017-03-04 20:00:00,0.0,2.6,14.08,71.64
2017-03-04 21:00:00,0.0,2.43,13.62,72.19
2017-03-04 22:00:00,0.0,0.49,13.45,72.13
2017-03-04 23:00:00,0.0,0.49,12.85,78.26
2017-03-05 00:00:00,0.0,0.03,12.35,79.67
2017-03-05 01:00:00,0.0,0.35,11.73,86.18
2017-03-05 02:00:00,0.0,0.74,11.49,83.77
2017-03-05 03:00:00,0.0,0.42,11.19,85.41
2017-03-05 04:00:00,0.0,0.25,10.48,88.87
2017-03-05 05:00:00,0.0,0.11,10.21,91.48
2017-03-05 06:00:00,20.51,0.48,10.38,90.85
2017-03-05 07:00:00,122.22,1.34,11.26,85.54
2017-03-05 08:00:00,318.91,0.26,13.38,73.37
2017-03-05 09:00:00,471.53,1.67,15.56,60.76
2017-03-05 10:00:00,694.27,1.51,17.22,51.86
2017-03-05 11:00:00,829.17,2.87,17.82,53.22
2017-03-05 12:00:00,761.95,3.49,18.03,49.93
2017-03-05 13:00:00,744.69,2.69,18.63,48.6
2017-03-05 14:00:00,512.04,2.42,18.57,47.54
2017-03-05 15:00:00,286.85,2.15,18.05,49.1
2017-03-05 16:00:00,280.25,2.25,18.15,52.23
2017-03-05 17:00:00,106.29,1.83,17.54,55.56
2017-03-05 18:00:00,5.56,1.15,15.77,66.79
2017-03-05 19:00:00,0.0,2.04,14.4,75.12
2017-03-05 20:00:00,0.0,1.06,13.99,77.3
2017-03-05 21:00:00,0.0,0.61,13.42,80.68
2017-03-05 22:00:00,0.0,1.33,12.55,87.07
2017-03-05 23:00:00,0.0,1.43,12.0,90.0
2017-03-06 00:00:00,0.0,0.53,12.07,89.37
2017-03-06 01:00:00,0.0,1.11,11.8,88.66
2017-03-06 02:00:00,0.0,0.91,11.6,89.24
2017-03-06 03:00:00,0.0,0.85,11.84,87.47
2017-03-06 04:00:00,0.0,0.39,12.08,85.31
2017-03-06 05:00:00,0.0,0.75,11.99,85.38
2017-03-06 06:00:00,10.91,0.94,12.25,83.38
2017-03-06 07:00:00,176.41,0.43,13.46,79.19
2017-03-06 08:00:00,329.74,0.71,15.2,69.89
2017-03-06 09:00:00,558.82,0.71,16.69,63.41
2017-03-06 10:00:00,552.12,3.32,15.27,72.4
2017-03-06 11:00:00,568.99,2.09,15.82,64.03
2017-03-06 12:00:00,676.18,1.86,17.34,57.89
2017-03-06 13:00:00,779.05,2.91,17.52,50.62
2017-03-06 14:00:00,803.12,1.87,18.93,43.55
2017-03-06 15:00:00,497.56,1.86,19.36,41.73
2017-03-06 16:00:00,449.24,1.22,19.68,44.13
2017-03-06 17:00:00,75.69,1.88,16.98,60.1
2017-03-06 18:00:00,0.0,1.31,15.67,68.58
2017-03-06 19:00:00,0.0,1.63,15.2,69.7
2017-03-06 20:00:00,0.0,1.48,14.53,73.95
2017-03-06 21:00:00,0.0,2.09,13.84,80.88
2017-03-06 22:00:00,0.0,0.81,13.22,84.74
2017-03-06 23:00:00,0.0,1.15,12.87,86.14
2017-03-07 00:00:00,0.0,2.03,12.35,88.89
2017-03-07 01:00:00,0.0,1.99,12.01,89.51
2017-03-07 02:00:00,0.0,0.66,12.37,85.05
2017-03-07 03:00:00,0.0,1.09,12.31,85.13
2017-03-07 04:00:00,0.0,0.91,12.12,85.95
2017-03-07 05:00:00,0.0,1.3,11.97,86.9
2017-03-07 06:00:00,11.36,1.33,11.84,87.63
2017-03-07 07:00:00,107.94,0.98,12.1,87.29
2017-03-07 08:00:00,344.68,0.67,14.66,72.62
2017-03-07 09:00:00,476.83,1.39,15.66,65.98
2017-03-07 10:00:00,686.18,1.53,16.25,65.0
2017-03-07 11:00:00,596.12,2.3,17.24,58.1
2017-03-07 12:00:00,612.97,2.5,17.64,56.26
2017-03-07 13:00:00,574.88,3.02,18.0,57.05
2017-03-07 14:00:00,410.46,2.94,17.11,61.35
2017-03-07 15:00:00,323.83,1.64,17.04,63.34
2017-03-07 16:00:00,69.94,2.08,15.42,70.38
2017-03-07 17:00:00,34.32,2.09,14.66,73.14
2017-03-07 18:00:00,0.0,1.59,14.45,73.36
2017-03-07 19:00:00,0.0,1.55,12.72,86.94
2017-03-07 20:00:00,0.0,1.41,11.72,91.99
2017-03-07 21:00:00,0.0,1.73,11.7,91.27
2017-03-07 22:00:00,0.0,0.34,12.04,86.36
2017-03-07 23:00:00,0.0,0.57,12.05,87.21
2017-03-08 00:00:00,0.0,0.57,12.01,87.57
2017-03-08 01:00:00,0.0,0.41,12.17,87.37
2017-03-08 02:00:00,0.0,1.23,12.05,88.96
2017-03-08 03:00:00,0.0,1.18,11.86,88.45
2017-03-08 04:00:00,0.0,0.69,11.84,88.06
2017-03-08 05:00:00,0.0,0.46,11.8,88.83
2017-03-08 06:00:00,14.35,0.75,11.71,85.84
2017-03-08 07:00:00,97.48,1.09,12.02,84.03
2017-03-08 08:00:00,380.14,0.72,14.11,73.94
2017-03-08 09:00:00,690.49,1.07,16.32,65.12
2017-03-08 10:00:00,462.63,1.94,16.27,66.49
2017-03-08 11:00:00,859.51,1.01,17.86,60.82
2017-03-08 12:00:00,456.11,0.5,17.87,58.86
2017-03-08 13:00:00,47.98,1.86,15.38,66.81
2017-03-08 14:00:00,60.61,1.68,13.51,81.16
2017-03-08 15:00:00,86.82,1.38,12.35,88.15
2017-03-08 16:00:00,88.9,1.57,13.45,78.44
2017-03-08 17:00:00,28.27,1.29,12.96,83.96
2017-03-08 18:00:00,0.0,0.73,12.85,84.98
2017-03-08 19:00:00,0.0,0.74,12.72,87.71
2017-03-08 20:00:00,0.0,0.46,12.74,87.29
2017-03-08 21:00:00,0.0,0.71,12.66,87.38
2017-03-08 22:00:00,0.0,0.63,12.66,86.36
2017-03-08 23:00:00,0.0,0.2,12.4,87.47
2017-03-09 00:00:00,0.0,0.94,12.06,86.89
2017-03-09 01:00:00,0.0,0.71,11.98,85.58
2017-03-09 02:00:00,0.0,0.27,11.48,90.13
2017-03-09 03:00:00,0.0,0.71,11.21,91.63
2017-03-09 04:00:00,0.0,0.78,11.18,92.4
2017-03-09 05:00:00,0.0,1.01,11.41,92.43
2017-03-09 06:00:00,12.88,0.71,11.69,91.12
2017-03-09 07:00:00,98.04,0.3,12.36,87.92
2017-03-09 08:00:00,311.86,0.42,14.28,76.88
2017-03-09 09:00:00,499.78,0.94,15.64,69.86
2017-03-09 10:00:00,285.49,1.78,16.05,69.87
2017-03-09 11:00:00,324.85,1.5,15.69,73.9
2017-03-09 12:00:00,608.7,2.2,16.6,67.56
2017-03-09 13:00:00,578.99,2.66,16.75,66.75
2017-03-09 14:00:00,211.29,1.89,15.64,70.59
2017-03-09 15:00:00,97.74,2.37,14.66,73.6
2017-03-09 16:00:00,24.58,2.1,13.97,77.8
2017-03-09 17:00:00,5.97,2.88,12.76,85.18
2017-03-09 18:00:00,0.0,1.7,12.27,88.39
2017-03-09 19:00:00,0.0,1.43,12.13,88.49
2017-03-09 20:00:00,0.0,1.16,12.17,87.9
2017-03-09 21:00:00,0.0,0.33,12.36,85.89
2017-03-09 22:00:00,0.0,0.77,12.28,89.18
2017-03-09 23:00:00,0.0,0.5,12.31,89.51
2017-03-10 00:00:00,0.0,0.61,12.32,88.52
2017-03-10 01:00:00,0.0,0.41,12.19,88.31
2017-03-10 02:00:00,0.0,0.4,12.1,84.88
2017-03-10 03:00:00,0.0,0.95,11.61,87.48
2017-03-10 04:00:00,0.0,0.28,11.52,86.13
2017-03-10 05:00:00,0.0,0.32,11.48,89.12
2017-03-10 06:00:00,14.28,0.49,11.65,88.12
2017-03-10 07:00:00,109.43,1.0,12.23,86.22
2017-03-10 08:00:00,397.44,0.78,13.95,77.55
2017-03-10 09:00:00,416.2,0.61,15.89,68.37
2017-03-10 10:00:00,339.2,1.65,16.07,65.57
2017-03-10 11:00:00,486.57,2.24,16.42,65.35
2017-03-10 12:00:00,510.23,1.18,17.19,60.73
2017-03-10 13:00:00,257.85,2.65,15.76,65.61
2017-03-10 14:00:00,21.87,0.83,10.78,86.34
2017-03-10 15:00:00,63.48,1.46,10.34,92.82
2017-03-10 16:00:00,117.73,0.4,12.03,80.76
2017-03-10 17:00:00,43.8,0.51,12.54,80.53
2017-03-10 18:00:00,0.0,0.85,12.15,80.84
2017-03-10 19:00:00,0.0,0.78,11.63,83.43
2017-03-10 20:00:00,0.0,1.33,11.22,84.56
2017-03-10 21:00:00,0.0,0.26,11.4,82.83
2017-03-10 22:00:00,0.0,0.45,11.6,83.05
2017-03-10 23:00:00,0.0,0.68,11.5,84.32
2017-03-11 00:00:00,0.0,0.91,11.34,86.49
2017-03-11 01:00:00,0.0,0.73,11.19,87.39
2017-03-11 02:00:00,0.0,1.02,11.06,88.79
2017-03-11 03:00:00,0.0,0.45,11.24,87.66
2017-03-11 04:00:00,0.0,0.59,11.2,87.81
2017-03-11 05:00:00,0.0,0.9,11.1,87.71
2017-03-11 06:00:00,14.47,0.57,11.09,87.62
2017-03-11 07:00:00,153.62,0.4,12.26,83.46
2017-03-11 08:00:00,368.7,0.63,15.18,68.51
2017-03-11 09:00:00,348.97,0.53,16.21,63.05
2017-03-11 10:00:00,316.3,0.91,16.25,63.71
2017-03-11 11:00:00,203.94,0.94,15.36,70.62
2017-03-11 12:00:00,205.79,1.09,14.28,74.84
2017-03-11 13:00:00,206.17,2.44,13.53,76.88
2017-03-11 14:00:00,58.25,1.33,13.04,78.43
2017-03-11 15:00:00,45.38,0.59,12.01,87.13
2017-03-11 16:00:00,86.86,0.42,12.08,87.61
2017-03-11 17:00:00,34.13,1.12,12.17,87.28
2017-03-11 18:00:00,0.0,0.77,12.15,87.52
2017-03-11 19:00:00,0.0,0.73,12.07,88.56
2017-03-11 20:00:00,0.0,0.86,11.8,89.67
2017-03-11 21:00:00,0.0,0.65,11.85,90.78
2017-03-11 22:00:00,0.0,1.09,11.58,89.78
2017-03-11 23:00:00,0.0,0.78,11.04,88.1
2017-03-12 00:00:00,0.0,1.71,10.2,92.77
2017-03-12 01:00:00,0.0,0.3,10.46,93.1
2017-03-12 02:00:00,0.0,0.59,10.6,90.03
2017-03-12 03:00:00,0.0,1.15,10.08,93.75
2017-03-12 04:00:00,0.0,0.94,10.12,94.02
2017-03-12 05:00:00,0.0,0.14,10.3,92.71
2017-03-12 06:00:00,18.75,0.41,10.57,91.75
2017-03-12 07:00:00,154.85,0.6,11.55,87.25
2017-03-12 08:00:00,291.77,0.71,12.72,81.6
2017-03-12 09:00:00,449.08,1.43,14.05,74.56
2017-03-12 10:00:00,654.16,1.9,14.5,72.14
2017-03-12 11:00:00,1133.91,2.34,16.72,60.68
2017-03-12 12:00:00,884.31,3.27,16.61,62.05
2017-03-12 13:00:00,544.66,2.62,16.4,62.21
2017-03-12 14:00:00,217.13,3.12,13.66,78.66
2017-03-12 15:00:00,174.61,1.1,12.85,82.2
2017-03-12 16:00:00,195.02,1.16,13.43,77.54
2017-03-12 17:00:00,71.59,1.33,13.52,75.08
2017-03-12 18:00:00,6.31,2.47,12.67,81.19
2017-03-12 19:00:00,0.0,0.91,12.64,83.01
2017-03-12 20:00:00,0.0,1.3,12.48,84.48
2017-03-12 21:00:00,0.0,1.2,12.27,84.9
2017-03-12 22:00:00,0.0,0.19,12.42,84.66
2017-03-12 23:00:00,0.0,0.53,12.36,85.67
2017-03-13 00:00:00,0.0,0.88,12.29,86.51
2017-03-13 01:00:00,0.0,0.8,12.09,86.85
2017-03-13 02:00:00,0.0,0.77,11.99,86.86
